"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Label","Code","ave_house_transfers","ave_registered_vehicles","ratio_less_five_years_car_age","ave_total_jobs","category","occupation"
"1285","Armadale","34a Rose St",2,"h",1125000,"S","RT","17/09/2016",6.3,3143,3,1,2,169,NA,NA,"Stonnington City Council",-37.851,145.0161,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1286","Armadale","34a Rose St",2,"h",1125000,"S","RT","17/09/2016",6.3,3143,3,1,2,169,NA,NA,"Stonnington City Council",-37.851,145.0161,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1287","Armadale","34a Rose St",2,"h",1125000,"S","RT","17/09/2016",6.3,3143,3,1,2,169,NA,NA,"Stonnington City Council",-37.851,145.0161,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1288","Armadale","42 Rose St",3,"h",2250000,"S","Marshall","17/09/2016",6.3,3143,3,3,1,301,NA,NA,"Stonnington City Council",-37.8511,145.0167,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1289","Armadale","42 Rose St",3,"h",2250000,"S","Marshall","17/09/2016",6.3,3143,3,3,1,301,NA,NA,"Stonnington City Council",-37.8511,145.0167,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1290","Armadale","42 Rose St",3,"h",2250000,"S","Marshall","17/09/2016",6.3,3143,3,3,1,301,NA,NA,"Stonnington City Council",-37.8511,145.0167,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1291","Armadale","12 Auburn Gr",3,"h",2360000,"S","hockingstuart","18/03/2017",6.3,3143,3,2,0,336,NA,NA,"Stonnington City Council",-37.8558,145.015,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1292","Armadale","12 Auburn Gr",3,"h",2360000,"S","hockingstuart","18/03/2017",6.3,3143,3,2,0,336,NA,NA,"Stonnington City Council",-37.8558,145.015,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1293","Armadale","12 Auburn Gr",3,"h",2360000,"S","hockingstuart","18/03/2017",6.3,3143,3,2,0,336,NA,NA,"Stonnington City Council",-37.8558,145.015,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1294","Armadale","31 Hume St",2,"h",1900000,"VB","Jellis","18/03/2017",6.3,3143,2,2,0,207,NA,NA,"Stonnington City Council",-37.8571,145.0224,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1295","Armadale","31 Hume St",2,"h",1900000,"VB","Jellis","18/03/2017",6.3,3143,2,2,0,207,NA,NA,"Stonnington City Council",-37.8571,145.0224,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1296","Armadale","31 Hume St",2,"h",1900000,"VB","Jellis","18/03/2017",6.3,3143,2,2,0,207,NA,NA,"Stonnington City Council",-37.8571,145.0224,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1297","Armadale","10/581 Orrong Rd",1,"u",440000,"SP","Jellis","18/03/2017",6.3,3143,1,1,1,0,53,1970,"Stonnington City Council",-37.8531,145.0115,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1298","Armadale","10/581 Orrong Rd",1,"u",440000,"SP","Jellis","18/03/2017",6.3,3143,1,1,1,0,53,1970,"Stonnington City Council",-37.8531,145.0115,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1299","Armadale","10/581 Orrong Rd",1,"u",440000,"SP","Jellis","18/03/2017",6.3,3143,1,1,1,0,53,1970,"Stonnington City Council",-37.8531,145.0115,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1300","Armadale","5/8 Sutherland Rd",2,"u",NA,"SP","hockingstuart","18/03/2017",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1301","Armadale","5/8 Sutherland Rd",2,"u",NA,"SP","hockingstuart","18/03/2017",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1302","Armadale","5/8 Sutherland Rd",2,"u",NA,"SP","hockingstuart","18/03/2017",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1303","Armadale","5/92 Wattletree Rd",2,"u",NA,"SN","Thomson","18/03/2017",6.3,3143,2,1,1,734,NA,2006,"Stonnington City Council",-37.8623,145.0262,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1304","Armadale","5/92 Wattletree Rd",2,"u",NA,"SN","Thomson","18/03/2017",6.3,3143,2,1,1,734,NA,2006,"Stonnington City Council",-37.8623,145.0262,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1305","Armadale","5/92 Wattletree Rd",2,"u",NA,"SN","Thomson","18/03/2017",6.3,3143,2,1,1,734,NA,2006,"Stonnington City Council",-37.8623,145.0262,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1306","Armadale","7/579 Dandenong Rd",2,"u",490000,"PI","Ray","18/06/2016",6.3,3143,2,1,1,0,NA,1966,"Stonnington City Council",-37.8646,145.0247,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1307","Armadale","7/579 Dandenong Rd",2,"u",490000,"PI","Ray","18/06/2016",6.3,3143,2,1,1,0,NA,1966,"Stonnington City Council",-37.8646,145.0247,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1308","Armadale","7/579 Dandenong Rd",2,"u",490000,"PI","Ray","18/06/2016",6.3,3143,2,1,1,0,NA,1966,"Stonnington City Council",-37.8646,145.0247,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1309","Armadale","1/13 Denbigh Rd",3,"t",NA,"PI","Marshall","18/06/2016",6.3,3143,3,2,2,0,135,1998,"Stonnington City Council",-37.859,145.0153,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1310","Armadale","1/13 Denbigh Rd",3,"t",NA,"PI","Marshall","18/06/2016",6.3,3143,3,2,2,0,135,1998,"Stonnington City Council",-37.859,145.0153,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1311","Armadale","1/13 Denbigh Rd",3,"t",NA,"PI","Marshall","18/06/2016",6.3,3143,3,2,2,0,135,1998,"Stonnington City Council",-37.859,145.0153,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1312","Armadale","19 Glassford St",3,"h",2365000,"S","Marshall","18/06/2016",6.3,3143,3,2,1,316,NA,NA,"Stonnington City Council",-37.8521,145.019,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1313","Armadale","19 Glassford St",3,"h",2365000,"S","Marshall","18/06/2016",6.3,3143,3,2,1,316,NA,NA,"Stonnington City Council",-37.8521,145.019,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1314","Armadale","19 Glassford St",3,"h",2365000,"S","Marshall","18/06/2016",6.3,3143,3,2,1,316,NA,NA,"Stonnington City Council",-37.8521,145.019,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1315","Armadale","14 New St",3,"h",1300000,"VB","Jellis","18/06/2016",6.3,3143,2,1,2,212,106,1900,"Stonnington City Council",-37.8542,145.0149,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1316","Armadale","14 New St",3,"h",1300000,"VB","Jellis","18/06/2016",6.3,3143,2,1,2,212,106,1900,"Stonnington City Council",-37.8542,145.0149,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1317","Armadale","14 New St",3,"h",1300000,"VB","Jellis","18/06/2016",6.3,3143,2,1,2,212,106,1900,"Stonnington City Council",-37.8542,145.0149,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1318","Armadale","9/38 Northcote Rd",2,"u",NA,"SP","Jellis","18/06/2016",6.3,3143,2,1,1,0,67,1970,"Stonnington City Council",-37.8531,145.0173,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1319","Armadale","9/38 Northcote Rd",2,"u",NA,"SP","Jellis","18/06/2016",6.3,3143,2,1,1,0,67,1970,"Stonnington City Council",-37.8531,145.0173,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1320","Armadale","9/38 Northcote Rd",2,"u",NA,"SP","Jellis","18/06/2016",6.3,3143,2,1,1,0,67,1970,"Stonnington City Council",-37.8531,145.0173,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1321","Armadale","7/501 Orrong Rd",3,"u",732000,"S","Gary","18/06/2016",6.3,3143,3,2,2,0,NA,NA,"Stonnington City Council",-37.8597,145.0104,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1322","Armadale","7/501 Orrong Rd",3,"u",732000,"S","Gary","18/06/2016",6.3,3143,3,2,2,0,NA,NA,"Stonnington City Council",-37.8597,145.0104,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1323","Armadale","7/501 Orrong Rd",3,"u",732000,"S","Gary","18/06/2016",6.3,3143,3,2,2,0,NA,NA,"Stonnington City Council",-37.8597,145.0104,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1324","Armadale","6/51 Armadale St",2,"u",704000,"SP","Greg","19/11/2016",6.3,3143,2,1,1,0,74,1969,"Stonnington City Council",-37.8573,145.0186,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1325","Armadale","6/51 Armadale St",2,"u",704000,"SP","Greg","19/11/2016",6.3,3143,2,1,1,0,74,1969,"Stonnington City Council",-37.8573,145.0186,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1326","Armadale","6/51 Armadale St",2,"u",704000,"SP","Greg","19/11/2016",6.3,3143,2,1,1,0,74,1969,"Stonnington City Council",-37.8573,145.0186,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1327","Armadale","30 Barkly Av",4,"h",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1328","Armadale","30 Barkly Av",4,"h",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1329","Armadale","30 Barkly Av",4,"h",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1330","Armadale","5/31 Inverness Av",2,"u",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1331","Armadale","5/31 Inverness Av",2,"u",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1332","Armadale","5/31 Inverness Av",2,"u",NA,"S","Jellis","19/11/2016",6.3,3143,NA,NA,NA,NA,NA,NA,"Stonnington City Council",NA,NA,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1333","Armadale","12/41 Kooyong Rd",2,"u",620000,"VB","Marshall","19/11/2016",6.3,3143,3,1,1,0,98,1970,"Stonnington City Council",-37.8596,145.0198,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
"1334","Armadale","12/41 Kooyong Rd",2,"u",620000,"VB","Marshall","19/11/2016",6.3,3143,3,1,1,0,98,1970,"Stonnington City Council",-37.8596,145.0198,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1335","Armadale","12/41 Kooyong Rd",2,"u",620000,"VB","Marshall","19/11/2016",6.3,3143,3,1,1,0,98,1970,"Stonnington City Council",-37.8596,145.0198,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.39,92896.3333333333,"professional, scientific and technical services","Professionals "
"1336","Armadale","63 Denbigh Rd",3,"h",1900000,"S","Marshall","22/05/2016",6.3,3143,3,1,2,328,108,1900,"Stonnington City Council",-37.8559,145.0158,"Southern Metropolitan",4836,"Stonnington","26350",870.666666666667,67031.3333333333,0.38,92896.3333333333,"professional, scientific and technical services","Professionals "
